R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_15_810.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_15_810.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_15_810.jpg,-0.2142857,1,0,30.18686
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_15_880.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_15_880.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_15_880.jpg,-0.2142857,1,0,30.18804
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_15_951.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_15_951.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_15_951.jpg,-0.2142857,1,0,30.18855
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_16_022.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_16_022.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_16_022.jpg,-0.2180451,1,0,30.18867
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_16_093.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_16_093.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_16_093.jpg,-0.2180451,1,0,30.18887
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_16_167.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_16_167.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_16_167.jpg,-0.2180451,1,0,30.18907
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_16_243.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_16_243.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_16_243.jpg,0,1,0,30.18896
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_16_316.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_16_316.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_16_316.jpg,0,1,0,30.19
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_16_387.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_16_387.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_16_387.jpg,0,1,0,30.19025
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_16_460.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_16_460.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_16_460.jpg,0,1,0,30.19021
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_16_535.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_16_535.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_16_535.jpg,-0.02255639,1,0,30.19025
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_16_608.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_16_608.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_16_608.jpg,-0.05263158,1,0,30.18982
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_16_681.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_16_681.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_16_681.jpg,-0.06766918,1,0,30.18971
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_16_752.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_16_752.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_16_752.jpg,-0.07518797,1,0,30.18968
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_16_823.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_16_823.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_16_823.jpg,-0.07518797,1,0,30.18988
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_16_895.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_16_895.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_16_895.jpg,-0.07894737,1,0,30.18991
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_16_963.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_16_963.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_16_963.jpg,-0.08270676,1,0,30.18995
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_17_039.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_17_039.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_17_039.jpg,-0.08646616,1,0,30.18996
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_17_115.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_17_115.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_17_115.jpg,-0.08646616,1,0,30.19002
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_17_183.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_17_183.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_17_183.jpg,-0.09398497,1,0,30.18991
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_17_254.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_17_254.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_17_254.jpg,-0.09398497,1,0,30.18997
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_17_323.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_17_323.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_17_323.jpg,-0.09398497,1,0,30.19002
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_17_395.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_17_395.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_17_395.jpg,-0.09398497,1,0,30.19007
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_17_464.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_17_464.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_17_464.jpg,0,1,0,30.19007
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_17_535.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_17_535.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_17_535.jpg,0,1,0,30.19026
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_17_607.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_17_607.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_17_607.jpg,0,1,0,30.19027
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_17_678.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_17_678.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_17_678.jpg,0,1,0,30.19029
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_17_747.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_17_747.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_17_747.jpg,0,1,0,30.19028
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_17_815.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_17_815.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_17_815.jpg,0,1,0,30.19028
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_17_883.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_17_883.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_17_883.jpg,-0.02255639,1,0,30.19019
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_17_955.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_17_955.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_17_955.jpg,-0.04511278,1,0,30.18986
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_18_023.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_18_023.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_18_023.jpg,-0.04887218,1,0,30.19001
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_18_092.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_18_092.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_18_092.jpg,-0.05639098,1,0,30.18997
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_18_160.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_18_160.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_18_160.jpg,-0.06390978,1,0,30.18991
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_18_237.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_18_237.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_18_237.jpg,-0.06766918,1,0,30.18999
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_18_313.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_18_313.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_18_313.jpg,-0.07142857,1,0,30.18999
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_18_389.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_18_389.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_18_389.jpg,-0.07142857,1,0,30.19005
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_18_457.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_18_457.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_18_457.jpg,-0.07142857,1,0,30.19013
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_18_525.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_18_525.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_18_525.jpg,0,1,0,30.19022
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_18_598.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_18_598.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_18_598.jpg,0,1,0,30.19021
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_18_671.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_18_671.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_18_671.jpg,0,1,0,30.19029
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_18_747.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_18_747.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_18_747.jpg,0,1,0,30.19034
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_18_823.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_18_823.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_18_823.jpg,0,1,0,30.19031
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_18_897.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_18_897.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_18_897.jpg,0,1,0,30.19028
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_18_972.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_18_972.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_18_972.jpg,0,1,0,30.19033
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_19_040.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_19_040.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_19_040.jpg,0,1,0,30.19031
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_19_110.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_19_110.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_19_110.jpg,0,1,0,30.19029
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_19_177.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_19_177.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_19_177.jpg,0,1,0,30.19029
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_19_253.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_19_253.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_19_253.jpg,0,1,0,30.19027
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_19_326.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_19_326.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_19_326.jpg,0,1,0,30.19032
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_19_399.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_19_399.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_19_399.jpg,0,1,0,30.19028
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_19_470.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_19_470.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_19_470.jpg,-0.0112782,1,0,30.19023
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_19_541.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_19_541.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_19_541.jpg,-0.02631579,1,0,30.19015
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_19_612.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_19_612.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_19_612.jpg,-0.04135338,1,0,30.19003
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_19_682.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_19_682.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_19_682.jpg,-0.04135338,1,0,30.19011
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_19_754.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_19_754.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_19_754.jpg,-0.04135338,1,0,30.19018
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_19_825.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_19_825.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_19_825.jpg,-0.04135338,1,0,30.19022
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_19_895.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_19_895.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_19_895.jpg,0,1,0,30.19017
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_19_967.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_19_967.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_19_967.jpg,0,1,0,30.19027
R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\center_2017_05_18_14_30_20_036.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\left_2017_05_18_14_30_20_036.jpg,R:\Udacity\Nanodegrees\Self Driving Cars\Project 3\CarND-Behavioral-Cloning-P3\IMG\right_2017_05_18_14_30_20_036.jpg,0,1,0,30.19029
